PlotID,Sample,Stomata_number,Stomata_density,Flag_for_removal,Name2,new1,new2,new3
16EF0892,16EF0892_2_2,54,84.375,,PI330030A,91.2488,91.2488,91.2488
16EF0892,16EF0892_2_3,63,98.4375,,PI330030A,88.1809,88.1809,88.1809
16EF0892,16EF0892_2_4,56,87.5,,PI330030A,82.1218,82.1218,82.1218
16EF0893,16EF0893_1_1,85,132.8125,,PI506030A,72.8018,72.8018,72.8018
16EF0893,16EF0893_1_2,98,153.125,,PI506030A,84.182,84.182,84.182
16EF0893,16EF0893_1_3,87,135.9375,,PI506030A,75.6067,75.6067,75.6067
16EF0893,16EF0893_1_4,59,92.1875,,PI506030A,78.3773,78.3773,78.3773
16EF0893,16EF0893_2_1,84,131.25,,PI506030A,74.3925,74.3925,74.3925
16EF0893,16EF0893_2_2,76,118.75,,PI506030A,73.326,73.326,73.326
16EF0893,16EF0893_2_3,80,125,,PI506030A,86.6784,86.6784,86.6784
16EF0893,16EF0893_2_4,91,142.1875,,PI506030A,78.3099,78.3099,78.3099
16EF0894,16EF0894_1_1,72,112.5,,PI569264,86.5444,86.5444,86.5444
16EF0894,16EF0894_1_2,64,100,,PI569264,79.6444,79.6444,79.6444
16EF0894,16EF0894_1_3,71,110.9375,,PI569264,93.2239,93.2239,93.2239
16EF0894,16EF0894_1_4,71,110.9375,,PI569264,85.5381,85.5381,85.5381
16EF0894,16EF0894_2_1,61,95.3125,,PI569264,83.1441,83.1441,83.1441
16EF0894,16EF0894_2_2,60,93.75,,PI569264,70.9798,70.9798,70.9798
16EF0894,16EF0894_2_3,48,75,,PI569264,74.0775,74.0775,74.0775
16EF0894,16EF0894_2_4,56,87.5,,PI569264,70.1777,70.1777,70.1777
16EF0895,16EF0895_1_1,74,115.625,,PI457092,76.4188,76.4188,76.4188
16EF0895,16EF0895_1_2,55,85.9375,,PI457092,71.425,71.425,71.425
16EF0895,16EF0895_1_3,63,98.4375,,PI457092,68.4992,68.4992,68.4992
16EF0895,16EF0895_1_4,70,109.375,,PI457092,69.8731,69.8731,69.8731
16EF0895,16EF0895_2_1,71,110.9375,,PI457092,83.2286,83.2286,83.2286
16EF0895,16EF0895_2_2,62,96.875,,PI457092,79.454,79.454,79.454
16EF0895,16EF0895_2_3,70,109.375,,PI457092,90.5814,90.5814,90.5814
16EF0895,16EF0895_2_4,68,106.25,,PI457092,79.9289,79.9289,79.9289
16EF0896,16EF0896_1_1,52,81.25,,PI660588,78.6389,78.6389,78.6389
16EF0896,16EF0896_1_2,61,95.3125,,PI660588,76.1545,76.1545,76.1545
16EF0896,16EF0896_1_3,64,100,,PI660588,77.7509,77.7509,77.7509
16EF0896,16EF0896_1_4,71,110.9375,,PI660588,79.7485,79.7485,79.7485
16EF0896,16EF0896_2_1,72,112.5,,PI660588,68.6994,68.6994,68.6994
16EF0896,16EF0896_2_2,57,89.0625,,PI660588,71.0631,71.0631,71.0631
16EF0896,16EF0896_2_3,65,101.5625,,PI660588,69.7534,69.7534,69.7534
16EF0896,16EF0896_2_4,77,120.3125,,PI660588,73.0667,73.0667,73.0667
16EF0897,16EF0897_1_1,57,89.0625,,PI148084,73.2596,73.2596,73.2596
16EF0897,16EF0897_1_2,71,110.9375,,PI148084,85.7571,85.7571,85.7571
16EF0897,16EF0897_1_3,63,98.4375,,PI148084,77.3577,77.3577,77.3577
16EF0897,16EF0897_1_4,71,110.9375,,PI148084,76.4213,76.4213,76.4213
16EF0898,16EF0898_1_1,70,109.375,,PI453224,72.4371,72.4371,72.4371
16EF0898,16EF0898_1_2,69,107.8125,,PI453224,70.6784,70.6784,70.6784
16EF0898,16EF0898_1_3,74,115.625,,PI453224,69.1628,69.1628,69.1628
16EF0898,16EF0898_1_4,82,128.125,,PI453224,70.2671,70.2671,70.2671
16EF0898,16EF0898_2_1,68,106.25,,PI453224,76.9174,76.9174,76.9174
16EF0898,16EF0898_2_2,67,104.6875,,PI453224,77.5085,77.5085,77.5085
16EF0898,16EF0898_2_3,79,123.4375,,PI453224,80.7313,80.7313,80.7313
16EF0898,16EF0898_2_4,61,95.3125,,PI453224,79.2973,79.2973,79.2973
16EF0899,16EF0899_1_1,65,101.5625,,PI454687,69.1314,69.1314,69.1314
16EF0899,16EF0899_1_2,58,90.625,,PI454687,70.5014,70.5014,70.5014
16EF0899,16EF0899_1_3,60,93.75,,PI454687,70.0958,70.0958,70.0958
16EF0899,16EF0899_1_4,42,65.625,,PI454687,73.1235,73.1235,73.1235
16EF0899,16EF0899_2_1,80,125,,PI454687,74.8521,74.8521,74.8521
16EF0899,16EF0899_2_2,68,106.25,,PI454687,71.3811,71.3811,71.3811
16EF0899,16EF0899_2_3,79,123.4375,,PI454687,89.9807,89.9807,89.9807
16EF0899,16EF0899_2_4,81,126.5625,,PI454687,75.2365,75.2365,75.2365
16EF0900,16EF0900_1_1,87,135.9375,,PI591377,68.0332,68.0332,68.0332
16EF0900,16EF0900_1_2,66,103.125,,PI591377,69.9813,69.9813,69.9813
16EF0900,16EF0900_1_3,79,123.4375,,PI591377,73.2005,73.2005,73.2005
16EF0900,16EF0900_1_4,81,126.5625,,PI591377,75.592,75.592,75.592
16EF0901,16EF0901_1_1,53,82.8125,,NSL51969,85.2866,85.2866,85.2866
16EF0901,16EF0901_1_2,49,76.5625,,NSL51969,77.4583,77.4583,77.4583
16EF0901,16EF0901_1_3,64,100,,NSL51969,88.6007,88.6007,88.6007
16EF0901,16EF0901_1_4,61,95.3125,,NSL51969,86.7209,86.7209,86.7209
16EF0901,16EF0901_2_1,75,117.1875,,NSL51969,77.7761,77.7761,77.7761
16EF0901,16EF0901_2_2,73,114.0625,,NSL51969,79.6209,79.6209,79.6209
16EF0901,16EF0901_2_3,78,121.875,,NSL51969,72.0274,72.0274,72.0274
16EF0901,16EF0901_2_4,67,104.6875,,NSL51969,72.1188,72.1188,72.1188
16EF0902,16EF0902_1_1,56,87.5,,PI148084,84.9656,84.9656,84.9656
16EF0902,16EF0902_1_2,57,89.0625,,PI148084,75.3906,75.3906,75.3906
16EF0902,16EF0902_1_3,56,87.5,,PI148084,79.9514,79.9514,79.9514
16EF0902,16EF0902_1_4,56,87.5,,PI148084,82.7418,82.7418,82.7418
16EF0902,16EF0902_2_1,56,87.5,,PI148084,71.3036,71.3036,71.3036
16EF0902,16EF0902_2_2,68,106.25,,PI148084,71.1489,71.1489,71.1489
16EF0902,16EF0902_2_3,59,92.1875,,PI148084,71.2865,71.2865,71.2865
16EF0902,16EF0902_2_4,62,96.875,,PI148084,81.174,81.174,81.174
16EF0903,16EF0903_1_1,72,112.5,,PI452753,77.6353,77.6353,77.6353
16EF0903,16EF0903_1_2,70,109.375,,PI452753,71.4422,71.4422,71.4422
16EF0903,16EF0903_1_3,54,84.375,,PI452753,74.007,74.007,74.007
16EF0903,16EF0903_1_4,56,87.5,,PI452753,72.5479,72.5479,72.5479
16EF0903,16EF0903_2_1,53,82.8125,,PI452753,68.8182,68.8182,68.8182
16EF0903,16EF0903_2_2,53,82.8125,,PI452753,68.8182,68.8182,68.8182
16EF0903,16EF0903_2_3,56,87.5,,PI452753,76.6365,76.6365,76.6365
16EF0903,16EF0903_2_4,64,100,,PI452753,70.0405,70.0405,70.0405
16EF0904,16EF0904_1_1,68,106.25,,PI525742,70.3589,70.3589,70.3589
16EF0904,16EF0904_1_2,52,81.25,,PI525742,71.1761,71.1761,71.1761
16EF0904,16EF0904_1_3,52,81.25,,PI525742,72.1737,72.1737,72.1737
16EF0904,16EF0904_1_4,82,128.125,,PI525742,72.5621,72.5621,72.5621
16EF0904,16EF0904_2_1,48,75,,PI525742,87.3063,87.3063,87.3063
16EF0904,16EF0904_2_2,72,112.5,,PI525742,94.2127,94.2127,94.2127
16EF0904,16EF0904_2_3,49,76.5625,,PI525742,106.6151,106.6151,106.6151
16EF0904,16EF0904_2_4,56,87.5,,PI525742,85.7883,85.7883,85.7883
16EF0905,16EF0905_1_1,83,129.6875,,PI452597,79.8409,79.8409,79.8409
16EF0905,16EF0905_1_2,78,121.875,,PI452597,73.6634,73.6634,73.6634
16EF0905,16EF0905_1_3,70,109.375,,PI452597,73.533,73.533,73.533
16EF0905,16EF0905_1_4,79,123.4375,,PI452597,71.1133,71.1133,71.1133
16EF0905,16EF0905_2_1,58,90.625,,PI452597,90.211,90.211,90.211
16EF0905,16EF0905_2_2,69,107.8125,,PI452597,91.1235,91.1235,91.1235
16EF0905,16EF0905_2_3,63,98.4375,,PI452597,88.7877,88.7877,88.7877
16EF0905,16EF0905_2_4,59,92.1875,,PI452597,88.7982,88.7982,88.7982
16EF0906,16EF0906_1_1,61,95.3125,,PI455257,80.2954,80.2954,80.2954
16EF0906,16EF0906_1_2,68,106.25,,PI455257,84.7777,84.7777,84.7777
16EF0906,16EF0906_1_3,66,103.125,,PI455257,82.949,82.949,82.949
16EF0906,16EF0906_1_4,57,89.0625,,PI455257,78.4311,78.4311,78.4311
16EF0906,16EF0906_2_1,82,128.125,,PI455257,74.6298,74.6298,74.6298
16EF0906,16EF0906_2_2,74,115.625,,PI455257,76.1219,76.1219,76.1219
16EF0906,16EF0906_2_3,63,98.4375,,PI455257,75.4743,75.4743,75.4743
16EF0906,16EF0906_2_4,59,92.1875,,PI455257,84.7113,84.7113,84.7113
16EF0907,16EF0907_1_1,66,103.125,,PI276785,71.0615,71.0615,71.0615
16EF0907,16EF0907_1_2,72,112.5,,PI276785,67.5291,67.5291,67.5291
16EF0907,16EF0907_1_3,59,92.1875,,PI276785,69.1993,69.1993,69.1993
16EF0907,16EF0907_1_4,71,110.9375,,PI276785,68.9566,68.9566,68.9566
16EF0907,16EF0907_2_1,74,115.625,,PI276785,71.8039,71.8039,71.8039
16EF0907,16EF0907_2_2,75,117.1875,,PI276785,69.2369,69.2369,69.2369
16EF0907,16EF0907_2_3,73,114.0625,,PI276785,69.3203,69.3203,69.3203
16EF0907,16EF0907_2_4,68,106.25,,PI276785,76.8457,76.8457,76.8457
16EF0908,16EF0908_1_1,55,85.9375,,Pacesetter,86.2455,86.2455,86.2455
16EF0908,16EF0908_1_2,58,90.625,,Pacesetter,76.948,76.948,76.948
16EF0908,16EF0908_1_3,51,79.6875,,Pacesetter,85.0293,85.0293,85.0293
16EF0908,16EF0908_1_4,38,59.375,,Pacesetter,76.6542,76.6542,76.6542
16EF0908,16EF0908_2_1,54,84.375,,Pacesetter,70.1246,70.1246,70.1246
16EF0908,16EF0908_2_2,53,82.8125,,Pacesetter,72.57,72.57,72.57
16EF0908,16EF0908_2_3,55,85.9375,,Pacesetter,70.8617,70.8617,70.8617
16EF0908,16EF0908_2_4,54,84.375,,Pacesetter,67.9238,67.9238,67.9238
16EF0909,16EF0909_1_1,62,96.875,,PI452845,72.9965,72.9965,72.9965
16EF0909,16EF0909_1_2,63,98.4375,,PI452845,75.1813,75.1813,75.1813
16EF0909,16EF0909_1_3,64,100,,PI452845,80.8248,80.8248,80.8248
16EF0909,16EF0909_1_4,82,128.125,,PI452845,80.5464,80.5464,80.5464
16EF0909,16EF0909_2_1,91,142.1875,,PI452845,71.6753,71.6753,71.6753
16EF0909,16EF0909_2_2,68,106.25,,PI452845,72.3343,72.3343,72.3343
16EF0909,16EF0909_2_3,74,115.625,,PI452845,74.144,74.144,74.144
16EF0909,16EF0909_2_4,70,109.375,,PI452845,74.614,74.614,74.614
16EF0910,16EF0910_1_1,68,106.25,,PI329727,66.0018,66.0018,66.0018
16EF0910,16EF0910_1_2,74,115.625,,PI329727,71.3189,71.3189,71.3189
16EF0910,16EF0910_1_3,73,114.0625,,PI329727,67.2154,67.2154,67.2154
16EF0910,16EF0910_1_4,66,103.125,,PI329727,70.7866,70.7866,70.7866
16EF0910,16EF0910_2_1,69,107.8125,,PI329727,81.864,81.864,81.864
16EF0910,16EF0910_2_2,65,101.5625,,PI329727,84.673,84.673,84.673
16EF0910,16EF0910_2_3,72,112.5,,PI329727,71.5618,71.5618,71.5618
16EF0910,16EF0910_2_4,83,129.6875,,PI329727,72.2513,72.2513,72.2513
16EF0911,16EF0911_1_1,52,81.25,,PI452534,94.5005,94.5005,94.5005
16EF0911,16EF0911_1_2,67,104.6875,,PI452534,113.855,113.855,113.855
16EF0911,16EF0911_1_3,58,90.625,,PI452534,95.3761,95.3761,95.3761
16EF0911,16EF0911_1_4,61,95.3125,,PI452534,96.9372,96.9372,96.9372
16EF0911,16EF0911_2_1,77,120.3125,,PI452534,71.7611,71.7611,71.7611
16EF0911,16EF0911_2_2,59,92.1875,,PI452534,74.889,74.889,74.889
16EF0911,16EF0911_2_3,72,112.5,,PI452534,72.4323,72.4323,72.4323
16EF0911,16EF0911_2_4,63,98.4375,,PI452534,75.8155,75.8155,75.8155
16EF0912,16EF0912_1_1,65,101.5625,,PI156248,77.626,77.626,77.626
16EF0912,16EF0912_1_2,64,100,,PI156248,70.978,70.978,70.978
16EF0912,16EF0912_1_3,23,35.9375,,PI156248,75.1887,75.1887,75.1887
16EF0912,16EF0912_1_4,55,85.9375,,PI156248,71.4017,71.4017,71.4017
16EF0912,16EF0912_2_1,47,73.4375,,PI156248,80.0772,80.0772,80.0772
16EF0912,16EF0912_2_2,46,71.875,,PI156248,77.7412,77.7412,77.7412
16EF0912,16EF0912_2_3,31,48.4375,,PI156248,80.6768,80.6768,80.6768
16EF0912,16EF0912_2_4,39,60.9375,,PI156248,75.1111,75.1111,75.1111
16EF0913,16EF0913_1_1,60,93.75,,Pacesetter,88.1723,88.1723,88.1723
16EF0913,16EF0913_1_2,56,87.5,,Pacesetter,90.3586,90.3586,90.3586
16EF0913,16EF0913_1_3,67,104.6875,,Pacesetter,99.5,99.5,99.5
16EF0913,16EF0913_1_4,66,103.125,,Pacesetter,88.2357,88.2357,88.2357
16EF0913,16EF0913_1_5,54,84.375,,Pacesetter,90.3307,90.3307,90.3307
16EF0913,16EF0913_1_6,48,75,,Pacesetter,85.1217,85.1217,85.1217
16EF0913,16EF0913_2_1,26,40.625,,Pacesetter,75.3221,75.3221,75.3221
16EF0913,16EF0913_2_2,38,59.375,,Pacesetter,70.9058,70.9058,70.9058
16EF0913,16EF0913_2_3,48,75,,Pacesetter,76.0748,76.0748,76.0748
16EF0913,16EF0913_2_4,59,92.1875,,Pacesetter,83.4107,83.4107,83.4107
16EF0914,16EF0914_1_1,72,112.5,,PI329813,66.8898,66.8898,66.8898
16EF0914,16EF0914_1_2,78,121.875,,PI329813,67.2572,67.2572,67.2572
16EF0914,16EF0914_1_3,81,126.5625,,PI329813,64.5425,64.5425,64.5425
16EF0914,16EF0914_1_4,67,104.6875,,PI329813,64.165,64.165,64.165
16EF0914,16EF0914_2_1,84,131.25,,PI329813,65.7986,65.7986,65.7986
16EF0914,16EF0914_2_2,83,129.6875,,PI329813,70.3197,70.3197,70.3197
16EF0914,16EF0914_2_3,84,131.25,,PI329813,67.4764,67.4764,67.4764
16EF0914,16EF0914_2_4,85,132.8125,,PI329813,71.6367,71.6367,71.6367
16EF0915,16EF0915_1_1,66,103.125,,PI152654,71.1123,71.1123,71.1123
16EF0915,16EF0915_1_2,71,110.9375,,PI152654,74.0346,74.0346,74.0346
16EF0915,16EF0915_1_3,75,117.1875,,PI152654,70.1295,70.1295,70.1295
16EF0915,16EF0915_1_4,63,98.4375,,PI152654,75.2513,75.2513,75.2513
16EF0915,16EF0915_2_1,65,101.5625,,PI152654,70.4502,70.4502,70.4502
16EF0915,16EF0915_2_2,74,115.625,,PI152654,72.8366,72.8366,72.8366
16EF0915,16EF0915_2_3,67,104.6875,,PI152654,77.8443,77.8443,77.8443
16EF0915,16EF0915_2_4,61,95.3125,,PI152654,71.6834,71.6834,71.6834
16EF0916,16EF0916_1_1,74,115.625,,PI276853A,68.8405,68.8405,68.8405
16EF0916,16EF0916_1_2,92,143.75,,PI276853A,65.4505,65.4505,65.4505
16EF0916,16EF0916_1_3,79,123.4375,,PI276853A,66.7843,66.7843,66.7843
16EF0916,16EF0916_1_4,80,125,,PI276853A,65.3738,65.3738,65.3738
16EF0916,16EF0916_2_1,54,84.375,,PI276853A,67.465,67.465,67.465
16EF0916,16EF0916_2_2,62,96.875,,PI276853A,67.6232,67.6232,67.6232
16EF0916,16EF0916_2_3,64,100,,PI276853A,72.0408,72.0408,72.0408
16EF0916,16EF0916_2_4,54,84.375,,PI276853A,69.129,69.129,69.129
16EF0917,16EF0917_1_1,63,98.4375,,PI665139,64.896,64.896,64.896
16EF0917,16EF0917_1_2,66,103.125,,PI665139,72.4221,72.4221,72.4221
16EF0917,16EF0917_1_3,88,137.5,,PI665139,66.8125,66.8125,66.8125
16EF0917,16EF0917_1_4,75,117.1875,,PI665139,66.6208,66.6208,66.6208
16EF0917,16EF0917_2_1,66,103.125,,PI665139,65.7012,65.7012,65.7012
16EF0917,16EF0917_2_2,63,98.4375,,PI665139,73.3257,73.3257,73.3257
16EF0917,16EF0917_2_3,60,93.75,,PI665139,70.7083,70.7083,70.7083
16EF0917,16EF0917_2_4,59,92.1875,,PI665139,69.0387,69.0387,69.0387
16EF0918,16EF0918_1_1,79,123.4375,,PI526147,71.1692,71.1692,71.1692
16EF0918,16EF0918_1_2,90,140.625,,PI526147,68.5056,68.5056,68.5056
16EF0918,16EF0918_1_3,88,137.5,,PI526147,71.1566,71.1566,71.1566
16EF0918,16EF0918_1_4,71,110.9375,,PI526147,77.625,77.625,77.625
16EF0918,16EF0918_2_1,72,112.5,,PI526147,71.3748,71.3748,71.3748
16EF0918,16EF0918_2_2,63,98.4375,,PI526147,67.8198,67.8198,67.8198
16EF0918,16EF0918_2_3,82,128.125,,PI526147,68.4485,68.4485,68.4485
16EF0918,16EF0918_2_4,80,125,,PI526147,72.3865,72.3865,72.3865
16EF0919,16EF0919_1_1,58,90.625,,PI148089,70.344,70.344,70.344
16EF0919,16EF0919_1_2,68,106.25,,PI148089,71.9437,71.9437,71.9437
16EF0919,16EF0919_1_3,60,93.75,,PI148089,72.4049,72.4049,72.4049
16EF0919,16EF0919_1_4,40,62.5,,PI148089,70.9547,70.9547,70.9547
16EF0919,16EF0919_2_1,71,110.9375,,PI148089,66.6444,66.6444,66.6444
16EF0919,16EF0919_2_2,72,112.5,,PI148089,66.6699,66.6699,66.6699
16EF0919,16EF0919_2_3,65,101.5625,,PI148089,70.8205,70.8205,70.8205
16EF0919,16EF0919_2_4,75,117.1875,,PI148089,67.8573,67.8573,67.8573
16EF0920,16EF0920_1_1,54,84.375,,PI563338,75.6335,75.6335,75.6335
16EF0920,16EF0920_1_2,52,81.25,,PI563338,70.8686,70.8686,70.8686
16EF0920,16EF0920_1_3,72,112.5,,PI563338,66.8667,66.8667,66.8667
16EF0920,16EF0920_1_4,74,115.625,,PI563338,68.9235,68.9235,68.9235
16EF0920,16EF0920_2_1,76,118.75,,PI563338,69.0647,69.0647,69.0647
16EF0920,16EF0920_2_2,81,126.5625,,PI563338,69.2664,69.2664,69.2664
16EF0920,16EF0920_2_3,77,120.3125,,PI563338,71.7979,71.7979,71.7979
16EF0920,16EF0920_2_4,42,65.625,,PI563338,77.9505,77.9505,77.9505
16EF0921,16EF0921_1_1,71,110.9375,,NSL51963,72.3542,72.3542,72.3542
16EF0921,16EF0921_1_2,69,107.8125,,NSL51963,72.1795,72.1795,72.1795
16EF0921,16EF0921_1_3,71,110.9375,,NSL51963,66.5214,66.5214,66.5214
16EF0921,16EF0921_1_4,71,110.9375,,NSL51963,65.8429,65.8429,65.8429
16EF0921,16EF0921_2_1,60,93.75,,NSL51963,67.5233,67.5233,67.5233
16EF0921,16EF0921_2_2,58,90.625,,NSL51963,68.7746,68.7746,68.7746
16EF0921,16EF0921_2_3,63,98.4375,,NSL51963,67.3819,67.3819,67.3819
16EF0921,16EF0921_2_4,71,110.9375,,NSL51963,69.895,69.895,69.895
16EF0922,16EF0922_1_1,76,118.75,,PI452980,70.3543,70.3543,70.3543
16EF0922,16EF0922_1_2,64,100,,PI452980,69.6311,69.6311,69.6311
16EF0922,16EF0922_1_3,83,129.6875,,PI452980,66.3514,66.3514,66.3514
16EF0922,16EF0922_1_4,78,121.875,,PI452980,66.4646,66.4646,66.4646
16EF0922,16EF0922_2_1,92,143.75,,PI452980,64.1757,64.1757,64.1757
16EF0922,16EF0922_2_2,75,117.1875,,PI452980,67.3216,67.3216,67.3216
16EF0922,16EF0922_2_3,65,101.5625,,PI452980,70.8669,70.8669,70.8669
16EF0922,16EF0922_2_4,86,134.375,,PI452980,71.5513,71.5513,71.5513
16EF0923,16EF0923_1_1,69,107.8125,,PI665159,72.6571,72.6571,72.6571
16EF0923,16EF0923_1_2,73,114.0625,,PI665159,74.2772,74.2772,74.2772
16EF0923,16EF0923_1_3,75,117.1875,,PI665159,71.8557,71.8557,71.8557
16EF0923,16EF0923_1_4,77,120.3125,,PI665159,80.6778,80.6778,80.6778
16EF0923,16EF0923_2_1,73,114.0625,,PI665159,71.8892,71.8892,71.8892
16EF0923,16EF0923_2_2,65,101.5625,,PI665159,71.2946,71.2946,71.2946
16EF0923,16EF0923_2_3,70,109.375,,PI665159,69.8629,69.8629,69.8629
16EF0923,16EF0923_2_4,71,110.9375,,PI665159,69.0099,69.0099,69.0099
16EF0924,16EF0924_1_1,59,92.1875,,Pacesetter,94.4738,94.4738,94.4738
16EF0924,16EF0924_1_2,54,84.375,,Pacesetter,96.7952,96.7952,96.7952
16EF0924,16EF0924_1_3,53,82.8125,,Pacesetter,91.9285,91.9285,91.9285
16EF0924,16EF0924_1_4,48,75,,Pacesetter,90.0284,90.0284,90.0284
16EF0924,16EF0924_2_1,33,51.5625,,Pacesetter,67.7602,67.7602,67.7602
16EF0924,16EF0924_2_2,30,46.875,,Pacesetter,66.8393,66.8393,66.8393
16EF0924,16EF0924_2_3,24,37.5,,Pacesetter,65.4884,65.4884,65.4884
16EF0924,16EF0924_2_4,23,35.9375,,Pacesetter,67.1229,67.1229,67.1229
16EF0925,16EF0925_1_1,54,84.375,,Pacesetter,79.0317,79.0317,79.0317
16EF0925,16EF0925_1_2,46,71.875,,Pacesetter,84.6338,84.6338,84.6338
16EF0925,16EF0925_1_3,29,45.3125,,Pacesetter,80.7839,80.7839,80.7839
16EF0925,16EF0925_1_4,55,85.9375,,Pacesetter,85.8813,85.8813,85.8813
16EF0925,16EF0925_2_1,60,93.75,,Pacesetter,92.156,92.156,92.156
16EF0925,16EF0925_2_2,50,78.125,,Pacesetter,67.1199,67.1199,67.1199
16EF0925,16EF0925_2_3,55,85.9375,,Pacesetter,68.6129,68.6129,68.6129
16EF0925,16EF0925_2_4,53,82.8125,,Pacesetter,68.8127,68.8127,68.8127
16EF0926,16EF0926_1_1,73,114.0625,,PI152705,71.7451,71.7451,71.7451
16EF0926,16EF0926_1_2,80,125,,PI152705,69.3715,69.3715,69.3715
16EF0926,16EF0926_1_3,77,120.3125,,PI152705,71.1901,71.1901,71.1901
16EF0926,16EF0926_1_4,65,101.5625,,PI152705,72.6282,72.6282,72.6282
16EF0926,16EF0926_2_1,65,101.5625,,PI152705,68.0032,68.0032,68.0032
16EF0926,16EF0926_2_2,78,121.875,,PI152705,71.4943,71.4943,71.4943
16EF0926,16EF0926_2_3,75,117.1875,,PI152705,69.0535,69.0535,69.0535
16EF0926,16EF0926_2_4,69,107.8125,,PI152705,72.3883,72.3883,72.3883
16EF0927,16EF0927_1_1,69,107.8125,,PI568676,76.2386,76.2386,76.2386
16EF0927,16EF0927_1_2,69,107.8125,,PI568676,72.6637,72.6637,72.6637
16EF0927,16EF0927_1_3,77,120.3125,,PI568676,69.018,69.018,69.018
16EF0927,16EF0927_1_4,74,115.625,,PI568676,71.6094,71.6094,71.6094
16EF0927,16EF0927_2_1,78,121.875,,PI568676,76.5193,76.5193,76.5193
16EF0927,16EF0927_2_2,76,118.75,,PI568676,71.5141,71.5141,71.5141
16EF0927,16EF0927_2_3,76,118.75,,PI568676,70.8727,70.8727,70.8727
16EF0927,16EF0927_2_4,87,135.9375,,PI568676,69.9672,69.9672,69.9672
16EF0928,16EF0928_1_1,75,117.1875,,PI148093,66.4444,66.4444,66.4444
16EF0928,16EF0928_1_2,68,106.25,,PI148093,68.4756,68.4756,68.4756
16EF0928,16EF0928_1_3,70,109.375,,PI148093,68.4718,68.4718,68.4718
16EF0928,16EF0928_1_4,66,103.125,,PI148093,68.0236,68.0236,68.0236
16EF0928,16EF0928_2_1,74,115.625,,PI148093,69.2681,69.2681,69.2681
16EF0928,16EF0928_2_2,82,128.125,,PI148093,69.9432,69.9432,69.9432
16EF0928,16EF0928_2_3,86,134.375,,PI148093,68.4732,68.4732,68.4732
16EF0928,16EF0928_2_4,86,134.375,,PI148093,69.1966,69.1966,69.1966
16EF0929,16EF0929_1_1,57,89.0625,,PI453852,65.569,65.569,65.569
16EF0929,16EF0929_1_2,64,100,,PI453852,66.0041,66.0041,66.0041
16EF0929,16EF0929_1_3,60,93.75,,PI453852,71.0991,71.0991,71.0991
16EF0929,16EF0929_1_4,60,93.75,,PI453852,73.4587,73.4587,73.4587
16EF0929,16EF0929_2_1,83,129.6875,,PI453852,70.5339,70.5339,70.5339
16EF0929,16EF0929_2_2,92,143.75,,PI453852,80.5253,80.5253,80.5253
16EF0929,16EF0929_2_3,82,128.125,,PI453852,76.0991,76.0991,76.0991
16EF0929,16EF0929_2_4,80,125,,PI453852,77.7689,77.7689,77.7689
16EF0930,16EF0930_1_1,83,129.6875,,PI665132,75.8219,75.8219,75.8219
16EF0930,16EF0930_1_2,76,118.75,,PI665132,75.1242,75.1242,75.1242
16EF0930,16EF0930_1_3,71,110.9375,,PI665132,79.1367,79.1367,79.1367
16EF0930,16EF0930_1_4,67,104.6875,,PI665132,79.4605,79.4605,79.4605
16EF0930,16EF0930_2_1,72,112.5,,PI665132,74.8484,74.8484,74.8484
16EF0930,16EF0930_2_2,64,100,,PI665132,74.015,74.015,74.015
16EF0930,16EF0930_2_3,78,121.875,,PI665132,72.0351,72.0351,72.0351
16EF0930,16EF0930_2_4,63,98.4375,,PI665132,73.6201,73.6201,73.6201
16EF0931,16EF0931_1_1,65,101.5625,,PI329510,69.3979,69.3979,69.3979
16EF0931,16EF0931_1_2,64,100,,PI329510,75.9812,75.9812,75.9812
16EF0931,16EF0931_1_3,80,125,,PI329510,69.4182,69.4182,69.4182
16EF0931,16EF0931_1_4,76,118.75,,PI329510,73.0426,73.0426,73.0426
16EF0931,16EF0931_2_1,72,112.5,,PI329510,110.4359,110.4359,110.4359
16EF0931,16EF0931_2_2,77,120.3125,,PI329510,80.7034,80.7034,80.7034
16EF0931,16EF0931_2_3,70,109.375,,PI329510,82.0807,82.0807,82.0807
16EF0931,16EF0931_2_4,72,112.5,,PI329510,82.206,82.206,82.206
16EF0932,16EF0932_1_1,65,101.5625,,PI329391,68.1928,68.1928,68.1928
16EF0932,16EF0932_1_2,63,98.4375,,PI329391,68.6165,68.6165,68.6165
16EF0932,16EF0932_1_3,60,93.75,,PI329391,66.5607,66.5607,66.5607
16EF0932,16EF0932_1_4,49,76.5625,,PI329391,69.528,69.528,69.528
16EF0932,16EF0932_2_1,65,101.5625,,PI329391,74.5129,74.5129,74.5129
16EF0932,16EF0932_2_2,67,104.6875,,PI329391,75.5429,75.5429,75.5429
16EF0932,16EF0932_2_3,68,106.25,,PI329391,70.7917,70.7917,70.7917
16EF0932,16EF0932_2_4,62,96.875,,PI329391,69.0475,69.0475,69.0475
16EF0933,16EF0933_1_1,75,117.1875,,PI521048,80.9178,80.9178,80.9178
16EF0933,16EF0933_1_2,60,93.75,,PI521048,75.3749,75.3749,75.3749
16EF0933,16EF0933_1_3,82,128.125,,PI521048,73.1138,73.1138,73.1138
16EF0933,16EF0933_1_4,72,112.5,,PI521048,75.5312,75.5312,75.5312
16EF0933,16EF0933_2_1,64,100,,PI521048,77.6877,77.6877,77.6877
